4000
The Two,21/5/1997,5.908,14,783 1170 753 1247 1057 1687 1427 745 1126 736 1073 1299 1997 1185
The Noise,22/11/2015,5.171,10,239 1699 397 844 1420 1572 643 802 415 1081
Recognise The Spite,27/9/1973,6.748,11,1264 1934 1184 279 1436 1494 1642 519 1908 257 1374
Incident And The Relief,2/8/1972,2.968,9,674 412 46 936 1435 1194 891 900 518
Layer And The Editor,2/9/1999,6.232,12,1842 991 619 639 1245 902 258 1639 77 1244 1848 828
Living And The Pension,5/8/1983,7.671,3,377 618 718
Lunch And The Relationship,27/8/2014,4.846,9,1304 1672 862 1899 1494 1379 1297 1539 1198
The Creative,16/8/1999,6.815,8,1949 779 594 758 243 625 1974 1343
The Poetry,30/11/1998,8.336,11,849 1384 90 1106 78 751 1567 205 1415 1499 1222
Shift And The Independence,27/10/1997,4.663,2,1098 1387
Deter The Home,26/2/1982,7.032,2,1414 1152
The Length,12/4/2009,4.055,16,1509 277 1340 1856 1855 256 1118 915 741 1821 954 1606 853 1491 1947 585
Republic And The Confusion,13/2/2014,4.746,11,300 513 561 292 1128 724 209 1547 1343 1064 1786
Sun And The Public,6/1/1984,5.105,2,968 172
Sorrowful Shoot,30/6/2007,5.251,9,1855 1316 777 1627 1606 557 1967 1013 252
The Frame,6/12/2003,4.852,4,1666 80 1942 1705
Party And The Math,10/10/1997,4.210,15,837 1494 322 548 1274 950 1002 852 549 900 462 650 1706 109 1742
Inexcusable Duty,12/2/1983,5.768,7,173 313 1077 1441 82 735 1174
Start The Series,12/5/1982,6.740,5,480 1200 984 1239 1347
Surgery And The Tough,16/12/2006,5.977,16,637 1557 517 415 497 199 1795 1523 1611 1757 410 473 1030 277 1786 1139
Wave The Anger,6/1/1971,5.810,6,472 1375 786 1436 1311 1920
Drop The Reality,27/8/1974,9.791,9,1335 1690 1291 938 460 379 1647 1870 1709
Uncooked Ice,10/4/1977,3.209,6,110 126 593 52 530 1237
Panicky Delay,2/8/2005,3.528,6,1575 1531 1187 851 1371 1430
Place The Resolution,10/4/2016,6.084,14,1252 42 1432 1024 370 1516 859 648 190 1957 37 1448 1116 1771
Leave The Normal,20/10/2001,4.601,2,870 1375
Crumbling Engineering,5/6/1987,6.462,5,340 1809 495 1700 1966
The Cancel,1/1/2000,7.797,5,1138 1420 1198 520 157
Storage And The Variation,10/6/1985,5.848,6,1796 1327 958 1371 1699 1025
The Dump,7/10/2001,5.753,8,761 654 1150 1440 563 1297 613 1171
The Handle,20/4/1975,5.799,7,50 1907 686 499 787 149 173
Hit The Chance,7/3/1988,9.191,10,832 1180 612 1285 600 1966 1652 1829 1258 945
Respond And The Plate,17/11/1980,5.312,15,714 9 1720 860 1975 699 1669 1675 457 1917 1097 523 1348 1607 451
Offset The Implement,2/9/1979,5.208,11,1220 391 1146 1116 49 1059 299 1391 1674 1617 917
Skin-deep Action,10/12/1997,5.125,5,1576 1024 1083 181 1062
Believe The Text,19/4/1977,6.867,15,1721 650 989 1918 468 1926 1040 259 1770 1713 1333 175 1728 1983 639
The Lab,19/4/1990,3.831,3,1587 229 290
Finance And The Amount,1/4/1988,7.169,7,1641 1042 1085 464 1651 135 1886
The Affect,24/7/2006,5.918,13,37 1020 1351 19 1655 1725 1894 1630 111 273 1947 1281 1313
The Senior,12/9/1970,8.407,6,1305 991 1231 1241 455 72
The Card,1/11/1999,5.330,5,657 1426 0 1286 771
The Politics,29/5/1996,6.029,2,360 201
The Age,20/8/2004,4.004,15,1687 1641 783 536 639 1464 1839 1472 1675 645 1693 1474 871 1190 718
Accusative Self,2/2/2016,5.956,10,1876 111 825 848 203 488 183 1170 888 6
Blame And The Guitar,15/6/1971,5.592,15,1325 1473 752 1085 838 699 1394 1517 1884 666 508 57 1614 1697 367
The Gift,18/7/1992,7.022,16,228 1815 592 461 491 1154 1687 1483 632 1329 1285 1761 1799 49 1986 389
Heat The Wake,27/5/1994,2.302,14,1498 1904 1150 465 1030 426 258 740 1011 1718 811 1582 269 745
Bus And The Deal,14/10/2005,2.601,7,1228 1072 762 1959 1521 510 1207
Empty The Produce,12/12/2017,6.220,13,688 1994 891 1709 487 792 1802 945 4 1337 1347 902 870
Splashy Medicine,12/9/1971,7.348,3,297 1904 1122
Season And The Bat,15/8/1987,3.898,7,1757 1588 989 1335 1196 596 165
Okay Ground,19/4/1985,8.247,2,878 348
The Dimension,6/3/2013,3.050,15,543 1118 490 961 1340 1640 1278 877 393 1432 820 1429 1105 18 641
Dear And The Catch,8/1/1984,2.577,6,1724 539 1579 45 302 1199
Wonted Theory,27/7/1979,8.899,5,1822 1728 1338 656 259
Adhere The Structure,1/5/2012,5.151,15,1678 81 4 856 462 664 408 1834 545 1399 1012 941 565 1314 121
Type And The Cat,1/3/1974,8.065,7,1006 875 490 121 776 1289 10
Weigh The Black,9/4/2002,7.157,10,1989 1833 408 152 1378 1202 1724 894 651 1332
Other And The Smell,8/5/2003,4.240,7,1658 163 967 786 876 1643 1558
Burning Plastic,3/4/1990,7.704,15,336 776 1507 1578 530 1171 142 1498 271 1240 1377 1800 632 504 1584
Fried Paint,26/2/1991,3.860,5,683 823 1446 1217 1310
Blame And The Spare,30/10/1982,3.737,13,611 433 456 1887 1239 1411 1271 1636 319 614 218 1475 795
The Half,5/4/1983,6.161,16,317 319 1542 971 1087 1385 1048 1728 1032 880 602 858 402 693 442 958
Slide The Wake,5/10/1979,4.805,8,1162 48 290 557 534 1842 1427 580
The Pair,29/2/1985,3.377,15,1069 1364 1382 1919 263 1942 1305 831 863 18 1923 58 1877 176 1561
Broad And The Treat,8/7/2013,4.906,13,1123 58 1614 1028 1102 1406 603 28 1950 1930 1072 603 1061
Volatile Awareness,10/6/1973,4.209,12,1940 1697 1130 465 1135 1616 404 477 291 32 267 706
Reaction And The Resolve,21/5/1973,7.205,16,1643 1814 351 1144 283 160 257 1225 1846 1156 587 1665 653 1024 596 1217
The Data,20/5/1983,7.777,4,96 998 1598 510
Championship And The Glove,4/6/1974,6.508,6,314 791 1296 794 1192 1662
The Preparation,9/8/2005,4.457,11,582 1881 1322 1973 204 510 1861 1435 1993 850 1039
The Position,20/11/2007,6.757,7,17 666 46 1898 1920 558 270
Grade The Push,26/1/1995,7.603,6,613 1264 340 395 112 1894
Pedantic Excitement,24/11/1975,6.377,6,1578 34 1356 1242 1566 1803
The Till,26/11/1991,5.644,4,84 1635 1325 505
Security And The Charity,24/11/2009,7.173,12,1133 1377 394 1293 286 621 298 1432 360 1084 997 505
The Wealth,8/5/1983,5.700,10,1668 1064 1699 1890 226 663 1497 895 520 1709
Market The Reality,17/10/1982,4.898,3,544 1054 1272
Uncomely Devil,4/12/1980,4.818,6,1473 1655 634 1105 362 420
Locked Good,1/6/1977,7.335,14,1083 266 785 1289 1403 1375 149 401 551 1282 827 270 1738 1490
Original And The Scale,18/9/1970,5.029,11,1770 1363 344 1690 1541 769 1474 1124 1087 1753 1213
The Maybe,30/6/2014,7.106,7,884 817 670 129 566 1432 32
Succeed The Hunt,22/7/1971,6.682,15,1320 528 1164 1050 1901 1028 514 1905 1507 994 417 1646 687 276 1705
Stay And The Bonus,18/1/1974,9.563,8,281 293 918 1343 1154 427 201 260
Slow Professional,7/12/2001,2.380,16,1084 917 1801 1493 396 51 87 1843 1099 573 1432 537 606 866 1496 849
Fit The Jacket,25/3/2007,9.003,5,827 1106 1848 1176 652
Extend The Candle,4/5/1980,5.405,16,1703 1045 1245 114 530 597 452 495 1223 871 989 247 423 1308 248 80
Adaptive King,2/12/2005,8.355,14,1564 1430 378 678 1912 718 1819 1690 1005 529 540 1240 1563 1533
Age And The Worry,25/2/2000,2.770,7,625 1550 137 1507 111 1585 1257
Associate And The Dealer,8/7/1992,8.196,14,1683 1765 1217 737 1398 522 358 794 1492 387 559 691 11 1977
The Stable,22/10/2001,7.345,11,742 1147 1122 1997 712 460 1701 881 264 515 1453
Reality And The Vegetable,12/5/1981,7.224,6,1783 1652 1280 1253 1017 1241
Unspoiled Belt,18/2/1977,5.930,16,1482 1748 14 1235 1325 374 1301 1907 1981 1822 315 1769 1702 521 590 1175
The Historian,14/5/1981,2.046,8,1251 1427 1029 1181 46 1147 1363 1647
The Particular,1/4/2001,5.372,10,135 1336 902 1867 1165 1684 301 393 1282 1118
Flower And The Shelter,18/11/1979,4.975,10,1022 942 1228 32 1291 525 269 872 660 1596
Hope The Toe,15/2/2004,7.407,2,849 1555
The Fish,19/10/1989,3.084,14,1042 1973 1685 427 1061 1938 667 468 1153 1533 1821 1000 1528 162
Resist And The Crack,3/4/2012,1.278,12,70 1042 627 1699 1236 1423 152 1903 544 1904 1802 762
Name The Drama,28/5/2004,7.157,11,909 1098 169 824 232 1521 135 307 523 362 631
Unrepresentative Pound,12/8/1977,6.886,2,1783 1491
Fetching Friend,12/11/1989,4.933,7,367 1714 1921 1921 1290 1763 1071
The Result,12/6/1975,6.130,16,1447 1502 1907 1720 1226 1888 751 1478 1581 1197 286 1240 5 1117 1851 659
The Breast,26/9/1990,2.737,4,669 1825 74 50
The Border,4/1/1998,5.692,2,1219 462
Interrupt The Tomorrow,1/6/2011,1.817,14,1774 1913 1729 1264 306 1759 236 1113 1026 1785 494 193 1332 295
Cast The Inevitable,22/1/2016,8.830,6,918 1505 32 1504 1944 1639
The Major,21/10/1997,2.526,5,210 872 889 1097 1882
Classic Dog,6/9/2003,5.448,2,1018 836
Suck And The Feedback,1/1/1991,7.804,16,427 1997 157 651 332 1389 636 251 163 88 1824 142 371 331 890 1476
Explore The Player,4/1/1984,3.850,11,1823 718 1285 520 1860 1694 141 1896 1198 1719 1067
The Staff,24/5/1988,6.500,16,1797 1986 765 1030 1501 85 1203 423 502 1855 1245 1364 1033 1455 68 1206
Push And The Dead,30/12/1996,2.600,14,872 328 1721 566 883 1378 1628 1510 1905 1321 1213 781 1895 970
Costly Switch,22/7/1971,7.459,9,1643 1887 540 1432 954 297 1617 1521 202
Expect The Taste,29/12/1986,7.692,12,340 47 1527 1431 1404 33 1154 581 586 1035 1145 892
The Region,1/9/1970,4.449,5,425 495 1695 106 1749
Indomitable Worry,26/3/1988,7.849,2,1467 507
Slow The Shop,24/11/1975,7.402,8,1277 815 674 1794 72 1720 143 406
Log And The Purple,14/6/2009,8.194,13,372 33 143 1780 1014 1275 1773 1923 316 286 1202 1996 96
Town And The Complex,21/5/1981,8.100,12,519 589 375 932 305 1930 1379 1149 1473 1277 718 800
Spotted Mention,4/8/2009,6.448,6,1051 756 1273 1066 1156 1745
Teacher And The Computer,23/1/2011,5.081,13,1662 1631 190 1995 1878 1971 255 551 556 321 832 811 707
The Request,11/4/2004,5.985,16,14 156 463 161 671 1574 1273 1596 543 1969 919 1425 1411 622 522 1803
Previous Reputation,20/3/1972,3.186,9,925 894 1737 1759 1738 1806 1737 1701 1738
Climatic Ability,23/7/1970,5.229,15,248 63 502 141 757 1363 180 1267 831 961 1695 377 1451 1618 1240
Setting And The Area,22/5/1995,3.715,2,755 461
The Grab,6/1/2014,7.939,15,1073 1873 1644 1049 904 1907 1706 1359 899 530 1571 499 235 1692 1789
Educated Estate,10/1/1974,5.789,11,685 1506 722 757 1125 1955 31 1332 706 1224 1775
The Slip,22/8/1989,3.170,11,329 1172 1907 1473 211 1980 1939 1314 1097 489 1244
The Reaction,25/12/1975,6.736,5,1 1850 1470 296 1430
Leather And The Fold,17/4/2003,8.325,3,0 1532 1347
Invest The Juice,20/10/1980,4.420,7,173 442 1737 395 295 844 621
Disclose The Solid,24/2/1990,4.452,14,1625 1097 596 62 1472 663 935 110 1800 1819 1297 1776 1424 118
Speculate The Hall,19/12/1999,3.505,9,79 1118 1705 340 33 1581 562 1218 931
Resident And The Cancer,2/3/1972,8.019,10,1857 205 1352 1325 117 1442 1223 1346 1891 1468
The Rise,25/8/1979,8.626,7,174 1975 336 825 1509 1708 1683
Solid And The People,20/3/2005,8.680,13,1633 997 562 1003 325 1573 202 768 9 796 444 1459 1289
Physical Wish,3/2/1973,5.620,3,314 1495 1518
Retrieve The Quality,28/4/2001,6.838,6,211 1106 837 601 1269 1429
Certifiable Studio,16/1/1994,6.112,8,1993 145 993 1850 1846 410 1620 1523
Range And The Truth,25/3/1992,8.256,6,1083 1883 127 1131 1376 645
Afraid Design,7/8/2013,3.644,11,35 1791 241 1913 617 630 1672 1139 891 1931 1140
Assume The Make,13/4/1979,4.211,9,259 1670 1579 242 1030 1772 1325 636 1212
Service The Trip,21/5/1983,7.061,15,951 972 5 1139 1468 1701 1458 555 1151 231 755 1731 1881 1335 75
The Army,18/5/1986,7.964,11,272 208 616 1877 1005 794 1174 1687 1813 914 1298
Structure And The Reputation,30/8/1997,4.218,3,747 262 529
Understand The Attitude,25/1/1995,4.446,10,1529 169 1197 742 1117 1875 995 106 182 1359
Resolve The Chip,8/3/1997,5.455,16,0 1509 568 1294 352 252 960 601 1644 1369 833 1919 886 653 774 1930
The Dear,23/11/2017,4.042,2,980 207
The Permit,14/5/1987,8.512,5,930 980 1919 1803 295
Respond The Hat,21/5/2005,6.573,7,420 714 696 1059 417 1097 743
The Bonus,12/11/1990,6.166,9,65 271 1319 918 1823 1975 313 1573 155
Truck And The Mind,21/7/1971,2.056,2,1783 1151
Summer And The Yellow,6/8/1991,4.884,7,318 723 119 1061 1727 1762 105
Cook And The Red,23/6/1986,7.019,2,1803 1252
Permit The Importance,29/8/2005,6.836,13,1439 1304 1329 1228 1190 1483 1598 1278 1813 10 1898 1055 115
Uproarious Complex,27/3/1986,7.608,8,1721 1009 545 1086 1899 421 613 1063
The Poet,27/12/2011,4.531,6,879 1236 1818 360 826 1904
The Storage,17/4/2007,5.504,6,1357 268 808 1437 403 1477
Erasable Annual,16/9/1978,7.817,7,11 485 440 1502 1376 1579 1922
The Hit,23/12/2001,4.585,15,970 819 795 1175 1625 1747 933 1963 1434 1818 1366 687 716 1672 535
Fall And The Mention,6/12/1988,7.750,6,494 662 1224 994 821 268
Divide And The Property,12/5/1974,6.310,2,1480 653
Arrest The Rent,10/1/1995,4.380,13,1601 1348 786 1270 642 426 1242 1361 1562 886 416 21 119
The Resolution,21/8/1971,5.021,15,508 459 1223 184 613 1629 589 1493 1938 1516 1728 1276 1549 1800 1968
Passionate Rest,17/7/1994,6.878,16,1157 1888 1925 1141 295 909 1639 1513 1748 1873 716 1794 347 494 1965 1740
Industry And The Sister,5/12/1992,5.633,15,591 1299 1194 255 834 1304 908 713 397 1192 1505 1689 1897 205 368
The Guarantee,5/5/1995,5.372,7,1918 1385 1873 1470 44 383 695
Matchless Divide,18/9/2007,9.212,5,717 1122 1928 993 9
Good And The Trust,6/12/2004,7.207,11,520 869 68 178 998 1887 854 1470 524 65 423
General And The Chip,12/7/1988,4.282,4,1308 150 40 1870
Blame And The Being,22/7/1979,5.954,10,1979 412 973 170 1382 1400 1205 129 498 1734
Frivolous Army,22/8/1983,6.117,16,164 67 1009 373 428 653 1178 1461 1212 324 576 1071 1115 1729 1886 1540
Head Speed,28/12/1972,6.254,2,1646 1446
Death And The Bag,28/12/1988,4.094,12,1803 1881 186 1532 412 135 1360 119 1776 477 236 795
Maladjusted Mind,2/6/1977,8.976,11,119 510 1920 955 732 234 971 347 885 1222 1830
Bread And The Make,4/9/1978,7.564,13,811 118 947 224 685 544 1591 514 1202 60 466 1757 1894
Diminish The Charity,8/4/2008,6.035,3,1343 1907 339
Teachable Cloud,3/11/2014,3.467,15,341 853 1964 23 695 1602 1134 469 1934 1721 1190 1155 401 1762 557
The Fix,29/9/1989,6.675,3,553 1337 1936
The Save,4/4/1999,5.372,6,496 1133 1069 184 1208 1696
Assumption And The Private,14/5/1992,6.331,13,840 376 397 976 1041 322 560 756 140 420 1235 303 1347
Intention And The Lead,25/2/2007,6.755,7,447 1636 1167 123 1995 1907 1811
Bet And The World,27/10/1970,7.788,14,243 350 263 451 1924 219 199 59 1126 1583 39 1637 1755 1629
Apartment And The Leg,30/7/1973,5.657,5,66 370 691 767 1904
Torturous Hide,27/9/1972,4.538,12,1309 883 1543 40 555 588 1195 1011 1296 1550 1699 1705
Teach And The Future,23/12/1977,9.447,13,1781 647 1000 798 988 480 684 924 1654 1179 884 447 1548
Any Aspect,1/12/1980,2.519,7,1368 87 575 826 245 1137 618
Spineless Hide,14/6/1971,4.738,13,1486 1096 878 811 43 531 240 943 2 215 683 824 996
Painful Surgery,26/5/1985,6.880,7,56 210 643 1257 588 720 10
Interpret The Bottom,26/2/1981,6.149,16,1476 922 1969 1075 1789 974 746 1134 1579 697 991 1472 1573 1644 1059 985
Rate And The Skill,13/3/2007,6.108,6,393 1309 774 524 1483 458
Essential Thing,13/3/1984,6.576,13,1215 861 66 890 1032 572 1034 784 112 824 317 1476 1889
The Seat,22/10/1983,5.426,10,1347 988 810 324 1113 1389 787 1663 195 1931
The Device,12/4/1970,2.293,13,526 365 1397 586 1727 1790 397 1297 895 49 1507 1846 1894
The Sister,16/4/1977,7.411,4,513 1523 290 1287
Confront The Recipe,15/12/1995,7.521,3,518 1950 1023
The Procedure,27/9/1995,8.714,11,837 1779 1928 231 1955 1702 1196 1193 545 192 1022
Fish The Bag,9/2/2004,4.379,13,1239 1508 415 7 1240 281 1476 922 1634 478 687 1022 1817
Proof And The Thing,16/3/2005,9.139,12,305 1773 1469 402 825 1679 1597 65 318 1096 229 1809
Dazzling Designer,9/10/1992,4.020,4,650 1988 451 1923
Pick The Scale,23/6/1993,5.216,4,501 1967 472 1667
Hollow Foundation,26/5/1978,3.516,6,608 92 77 314 1077 1682
Arise The Tough,20/11/1981,6.635,11,555 1257 155 900 24 672 448 109 1182 1248 921
Run And The Doubt,15/11/1993,4.877,2,1132 1915
Exhibit The Nature,22/11/2002,4.096,12,1794 102 638 831 1314 118 388 1454 962 1101 1016 754
Channel And The Brown,12/6/2012,5.191,13,1575 1799 1520 1203 672 1482 1037 1131 1564 439 863 307 1588
Eastern Hunt,8/8/1981,7.179,7,1626 386 612 639 1227 1933 276
Enough Membership,11/8/1994,7.305,3,1472 1307 1957
North And The Data,2/11/2010,6.005,16,1151 1647 194 1458 1722 1595 1392 550 48 526 1806 1776 54 1122 1973 486
Working And The Other,15/4/1977,7.213,12,1888 1241 849 1325 1330 808 722 290 1911 1992 1251 1113
The Water,15/11/1984,6.726,3,1342 1992 1175
The Anger,3/11/1988,7.059,2,1980 349
Assignable Slice,7/8/1988,2.830,12,993 1734 1372 188 1925 1650 1888 1253 670 1020 68 688
The Candle,21/3/1986,7.951,4,666 403 1436 818
The Disaster,5/11/1974,6.724,16,1672 1304 1499 1674 84 1412 1895 994 568 1477 1896 979 1855 1013 82 1443
Walk And The Street,10/8/1973,9.169,10,1473 1708 1444 1340 1334 584 1779 881 885 1836
The Ride,6/2/2002,8.273,15,1495 909 302 17 996 1401 813 1740 476 1914 251 265 909 326 1426
Suppose The Stuff,4/7/1975,5.115,9,1213 1339 1939 1814 1258 17 838 206 1939
Bounce The Capital,26/1/1987,7.474,9,413 1026 1526 1101 945 576 1821 1907 159
Bounce The Trade,18/11/1973,9.187,16,1100 244 1841 651 1440 1446 1375 1218 1986 573 282 1885 1924 505 746 1290
Evidence And The Cable,15/8/2010,4.842,7,96 268 21 770 1508 478 1066
Guess The Brilliant,17/11/2012,2.536,10,1149 149 339 1884 1946 788 533 19 1323 587
Other And The Art,7/2/2005,8.034,7,1127 666 1849 99 272 90 1447
Forecast The Link,10/8/2005,8.172,8,265 1290 1038 1415 332 925 417 466
The Refuse,15/8/1985,9.942,3,1248 676 351
Book And The Junior,9/9/1993,5.620,13,1062 1442 656 1238 1688 451 862 1432 58 1078 1847 1032 456
The Combination,21/11/1979,5.150,12,1957 1013 634 1257 1268 1885 225 1513 633 391 1183 1020
Chicken And The Girl,18/4/2015,8.610,16,749 591 650 1203 1261 1839 1773 231 814 1351 1693 1061 479 991 1706 325
Balance And The Game,18/5/2006,5.266,7,1130 103 1086 835 1146 1887 913
Wealth And The Resolve,28/8/2005,4.126,2,743 1108
Imprudent Yard,24/11/1997,4.768,4,1943 1154 1409 16
Heal The Head,9/9/1999,6.207,14,751 312 1808 203 21 784 198 1426 1516 1459 270 809 1666 91
Dwindling Letter,13/3/2003,8.100,14,808 1845 1619 1659 393 1805 445 519 965 1126 483 1948 287 812
The Oil,6/6/2014,8.216,9,279 933 999 1505 681 603 1011 1442 430
Partner And The Face,20/6/2004,6.829,7,784 241 412 1057 1823 963 1172
Experience And The Garden,13/5/2015,0.985,9,1604 981 1670 246 1042 1052 450 962 1034
The Fishing,6/9/2010,5.869,13,1337 1470 636 845 1819 15 1312 452 417 1648 510 1908 1965
Cross The Clothes,22/12/1996,4.380,7,469 9 1158 1054 828 1043 426
The Hospital,11/8/1971,5.187,11,1883 1685 1148 1652 1736 822 878 67 1388 1797 394
Verbal Negotiation,13/9/1975,4.410,10,1304 1228 1684 1457 79 392 269 82 369 1964
Remaining Argument,10/1/1981,3.157,15,120 1199 1920 1406 129 1709 1988 458 520 730 686 848 1606 1311 88
Reference And The Western,20/3/2006,6.492,15,560 130 1064 400 1003 1601 1325 1475 1522 1811 1510 1508 1110 480 577
Son And The Skill,23/3/1988,7.264,2,552 1255
Carpet And The Estimate,26/10/1990,4.940,5,1707 1450 41 454 1024
Solution And The Fill,24/4/2004,6.544,7,1262 1492 1516 1733 1770 1468 466
Half And The Football,25/7/1994,3.070,7,1478 39 1620 464 1429 123 1399
Appear The Virus,22/10/2003,8.073,8,547 896 136 295 1738 1202 372 508
Command The Administration,30/3/1994,7.733,4,109 1873 124 1746
Ambiguous Name,1/1/1978,9.082,9,1693 1042 552 590 128 1641 833 1681 1652
Ladder And The Specialist,30/11/1985,6.055,7,1881 1136 1972 689 1585 1995 1433
Alleviate The Contract,20/10/2015,9.467,7,1366 267 1743 1835 1535 1048 661
Benefit And The Minor,13/1/1992,8.736,3,700 795 715
Arrive The Tour,22/9/1979,6.906,13,1816 857 694 718 583 1161 1789 1640 374 1068 1917 1222 1404
Itty-bitty Performance,24/6/1988,7.832,3,1739 1754 887
The Front,10/1/2004,8.482,16,1292 1947 1075 855 751 958 1182 1699 1000 907 1765 377 1925 1083 1513 1243
Easy Range,7/6/1980,5.084,13,22 1624 1683 1164 1075 1106 1911 326 904 1252 1438 830 906
The Plenty,26/11/2004,8.721,13,1522 1375 1814 1014 573 409 877 1046 1249 463 164 1268 391
Eroding Damage,11/8/1972,5.083,4,1703 1377 787 1888
Request The Secret,27/3/1997,7.596,16,1608 791 1240 1847 996 1740 1100 472 923 1626 6 728 898 1233 990 1007
Acrid Finger,4/9/1980,5.194,5,1717 417 281 1421 1069
Light The Private,7/2/2005,5.551,2,439 1839
The Brush,2/12/1987,5.856,6,195 1371 699 1575 798 1271
Instruct The Thing,23/8/2017,3.495,13,1126 617 700 720 1211 245 296 425 795 1304 101 350 1969
Wait The Disk,12/3/2008,7.059,5,987 941 1222 1790 1470
Impertinent Speaker,20/10/1996,7.831,11,302 1682 781 885 1542 5 595 1415 1807 1519 103
The Taste,30/12/2013,3.965,4,42 992 1502 993
Plastic And The Lunch,4/9/2013,6.713,2,1067 336
The Platform,2/12/1975,3.842,5,486 1327 1459 751 150
The Secretary,2/10/1984,5.469,11,1488 1801 595 1398 1109 1409 290 157 771 652 1286
Escape The Sad,4/12/2014,6.703,10,903 395 1588 1595 483 321 1704 1130 0 1343
Bend The Bunch,24/6/1977,5.714,11,157 408 1446 764 1829 363 213 3 1445 1497 1540
Spill The Guarantee,24/9/2017,7.015,3,1226 793 499
The Background,22/11/1982,9.186,5,341 414 1766 644 939
